__row,name,ra_1,dec_1,lii,bii,position_flag,radio_detect,flux_6_cm,ref_flux_6_cm,flux_20_cm,ref_flux_20_cm,redshift_flag,redshift,object_type,app_mag_flag,app_mag,bv_color,ub_color,abs_mag,ref_chart,ref_app_mag,ref_redshift,broad_type,class,__x_ra_dec,__y_ra_dec,__z_ra_dec,ra_2,dec_2,plate,mjd,fiberID,Separation
41753,SDSS J00000-0027,0.00208333,-0.45083333,95.9752324,-60.60239851,O,N,,,,,,0.25,S1,V,20.09,0.48,-0.48,-19.7,,873,873,AGN,7104,3.6359842282318E-5,0.999969042648083,-0.00786844479155369,0.00197962840002219,-0.45108294,4216,55477,310,0.9730561446248255
30307,FIRST J00000-0202,0.00541667,-2.03333333,94.6197783,-62.04514696,R,Y,,,1.0,2530,,1.356,Q,V,19.64,,,-24.6,,,179,QSO,7200,9.44791999404986E-5,0.999370349723372,-0.0354809127203107,0.00529999520000501,-2.033275,9345,57713,519,0.46935856494067363
54585,SDSS J00001+0030,0.0275,0.51527778,96.79453213,-59.72609819,O,N,,,,2068,,1.823,Q,V,20.37,0.24,-0.88,-24.1,,2068,2068,QSO,7200,4.79946116355241E-4,0.999959445426862,0.00899317259525506,0.027230757,0.51533164,685,52203,467,0.9884398338886021
51514,SDSS J00001+0016,0.03416667,0.27638889,96.61974471,-59.94835817,O,N,,,,2068,,1.837,Q,V,20.03,0.32,-0.79,-24.4,,2068,2068,QSO,7200,5.9631391242866E-4,0.999988187238321,0.00482387743779786,0.033946063,0.2762916,685,52203,470,0.8679782944525665
90041,SDSS J00001+1517,0.03875,15.29833333,105.05728487,-45.78601757,O,N,,,,,,1.199,Q,V,19.65,0.35,-0.68,-23.9,,3,3,QSO,7200,6.52349873827074E-4,0.964564873223905,0.26384499195966,0.038609498,15.298489,751,52251,354,0.7430290710084319
22658,SDSS J00001-1027,0.03916667,-10.46444444,84.55952527,-69.42062009,O,N,,,,,,1.844,Q,V,19.11,0.2,-0.65,-25.5,,3,3,QSO,7200,6.72217739201675E-4,0.983367576840162,-0.181625320213949,0.039264447,-10.46441,650,52143,199,0.36767760926237686
86825,SDSS J00001+1356,0.03916667,13.93833333,104.49220615,-47.08908329,O,N,,,,,,2.24,Q,V,18.63,0.43,-0.56,-26.1,,2068,2068,QSO,7200,6.63459437546795E-4,0.970555314721309,0.240877439557539,0.039099256,13.938458,750,52235,82,0.5068662533559941
104937,PSS J0000+2357,0.03916667,23.95444444,108.13496976,-37.43942329,,N,,,,,,4.03,Q,R,18.93,,,-27.4,,,620,QSO,7200,6.24708939190203E-4,0.913868349400332,0.40601015960571,0.0386020569999914,23.95459,7665,57328,536,1.9300328602365822
117521,GB6 23576+3039,0.04208333,30.93333333,110.15115042,-30.66283194,R,Y,49.0,883,86.0,483,,1.801,Q,I,19.3,,,-24.5,,,1640,QSO,7200,6.30022777679399E-4,0.857765762995113,0.514040366999237,0.0420662610000022,30.933174,7749,58073,356,0.5760046599607479
89219,SDSS J00001+1455,0.0475,14.92916667,104.91809498,-46.14238054,O,N,,,,,,0.46,S1n,V,19.43,0.22,-0.57,-22.0,,3,2689,AGN,7104,8.01047397562173E-4,0.966244727482892,0.257624697835008,0.047551208,14.929367,750,52235,499,0.7428600240948492
59358,SDSS J00001+0101,0.04833333,1.03055556,97.22726317,-59.25952446,O,N,,,,,,0.102,S2,V,19.37,0.73,0.33,-18.1,,3,951,AGN,7106,8.43439194908177E-4,0.999837889940898,0.0179856178336043,0.048377367,1.0307008,387,51791,449,0.5463619741898376
48365,PB 5669,0.05,0.04,96.46150936,-60.17172689,O,N,,,,,,0.479,Q,V,18.06,0.13,-0.58,-23.6,,3,50,QSO,7200,8.72664302572108E-4,0.999999375534416,6.98131644087579E-4,0.049838990000012,0.040364981,9403,58018,485,1.4361037485760826
40565,SDSS J00002-0032,0.05125,-0.53888889,95.99456157,-60.70280379,O,N,,,,2068,,1.436,Q,V,20.34,0.31,-0.88,-23.7,,2068,2068,QSO,7200,8.94441559189833E-4,0.999955369657862,-0.00940524676479945,0.05108348,-0.53905109,1091,52902,129,0.836837765948716
87376,SDSS J00002+1410,0.055,14.17611111,104.61456625,-46.86591395,O,N,,,,,,0.949,Q,V,19.29,0.24,-0.59,-23.9,,3,3,QSO,7200,9.30698686459385E-4,0.969547097334003,0.244903164232648,0.054787208,14.176304,750,52235,98,1.0167762729931773
29920,Q 2357-024,0.05666667,-2.17222222,94.59353793,-62.19266839,O,Y,,,2.0,483,E,1.45,Q,V,19.4,,,-25.0,2677,,2677,QSO,7200,9.88309106573556E-4,0.999280921182109,-0.0379033482234217,0.0568228710000085,-2.1720737,7850,56956,304,0.7756466498578843
36053,SDSS J00002-0054,0.0575,-0.91277778,95.69496503,-61.04714312,O,N,,,,2068,,1.836,Q,V,20.1,0.24,-0.56,-24.4,,2068,2068,QSO,7200,0.00100343680382754,0.999872601153453,-0.0159303037387383,0.057513335,-0.9130014,1091,52902,108,0.8064617238736549
33454,SDSS J00002-0110,0.06166667,-1.175,95.48052533,-61.2881488,O,N,,,,2068,,1.89,Q,V,19.31,0.19,-0.73,-25.3,,2068,2068,QSO,7200,0.00107605990760698,0.999789147082604,-0.0205061812855167,0.06178073,-1.1752122,685,52203,198,0.8672418081800765
58142,SDSS J00002+0052,0.06458333,0.87944444,97.14208528,-59.4051646,O,N,,,,2068,,1.848,Q,V,19.55,0.19,-0.69,-25.0,,2068,2068,QSO,7200,0.00112705873229671,0.999881568120341,0.0153485983666801,0.0644969960000026,0.879677,9403,58018,513,0.8930319142908233
43691,SDSS J00002-0018,0.06875,-0.30916667,96.21517588,-60.49945552,O,N,,,,2068,,0.703,Q,V,17.98,0.29,-0.32,-24.4,,2068,2068,QSO,7200,0.00119989610417243,0.999984721868983,-0.00539595014358632,0.0684660169999916,-0.309277,9403,58018,440,1.0967700246074528
24286,FIRST J00002-0851,0.07291667,-8.85638889,87.05506397,-68.09015303,O,Y,,,10.0,2530,,1.25,Q,V,18.63,0.45,-0.45,-24.9,,3,179,QSO,7200,0.00125746242380093,0.988076538384082,-0.153958348533565,0.072430899,-8.8566056,650,52143,459,1.895881931538948
53633,SDSS J00002+0026,0.07458333,0.43666667,96.81937592,-59.81687238,O,N,,,,2068,,0.546,AG,V,19.85,0.19,-0.62,-22.0,,2068,2068,AGN,7000,0.00130168650362855,0.999970111034949,0.0076211973467361,0.074540062,0.43683059,685,52203,462,0.6103224030737356
29132,Q 2357-027,0.09541667,-2.45416667,94.41159843,-62.4644273,,N,,,,,E,0.59,Q,V,18.0,,,-24.2,2677,,2677,QSO,7200,0.00166380682998628,0.999081409532887,-0.0428201923467415,0.0955821659999856,-2.4545695,4354,55810,356,1.5675952172625922
90100,SDSS J00004+1520,0.1,15.33472222,105.15327392,-45.76779894,O,N,,,,,,0.989,Q,V,19.15,0.29,-0.64,-24.1,,3,50,QSO,7200,0.00168319001565616,0.964395860916116,0.26445753972847,0.10011729,15.334846,750,52235,500,0.6036449110606137
55487,SDSS J00004+0035,0.10958333,0.59722222,97.00776226,-59.68272274,O,N,,,,,,0.104,S2,V,18.75,0.76,0.38,-18.8,,3,951,AGN,7106,0.00191248484805128,0.999943846977007,0.0104233053553284,0.10964022,0.59744965,387,51791,497,0.8439718046785835
86446,SDSS J00004+1346,0.10958333,13.76777778,104.51576752,-47.2721324,O,N,,,,,,0.768,Q,V,19.06,0.2,-0.54,-23.6,,3,3,QSO,7200,0.00185763677131185,0.971266497240092,0.237987269669174,0.10958765,13.767968,750,52235,87,0.6849585747064914
22657,SDSS J00004-1027,0.12,-10.46527778,84.74564359,-69.46587714,O,Y,,,2.0,2530,,1.138,Q,V,19.52,0.49,-0.26,-23.8,,3,3,QSO,7200,0.00205955367940531,0.983363008081236,-0.181639622814144,0.12008885,-10.465475,650,52143,169,0.7765458608105282
41632,SDSS J00005-0027,0.12666667,-0.45888889,96.20123434,-60.65984266,O,N,,,,2068,,1.803,Q,V,20.17,0.22,-0.69,-24.3,,2068,2068,QSO,7200,0.0022106777382258,0.999965483524199,-0.0080090364060254,0.126577010000005,-0.45900299,9403,58018,435,0.5223996929869594
59516,SDSS J00005+0103,0.13291667,1.05138889,97.39568645,-59.27284703,O,N,,,,2068,,1.092,Q,V,19.84,0.43,-0.46,-23.5,,2068,2068,QSO,7200,0.00231944087435691,0.999828949484293,0.0183491680237709,0.13285654,1.0514585,685,52203,505,0.3311207821182963
35966,SDSS J00005-0055,0.13625,-0.92027778,95.83737449,-61.08599504,O,N,,,,2068,,1.525,Q,V,19.74,0.19,-0.71,-24.5,,2068,2068,QSO,7200,0.00237770212718383,0.999868183719663,-0.0160611866852222,0.13626891,-0.92026762,685,52203,184,0.07727192298931167
22598,SDSS J00005-1033,0.14875,-10.55138889,84.67477966,-69.55304854,O,N,,,,,,1.218,Q,V,19.35,0.43,-0.82,-24.2,,3,3,QSO,7200,0.00255227580027836,0.983087751005425,-0.183117338642015,0.14897776,-10.551472,650,52143,170,0.8598079696201938
60980,SDSS J00006+0114,0.16125,1.24055556,97.58802038,-59.10888842,O,N,,,,2068,,1.835,Q,V,20.46,0.04,-0.53,-24.3,,2068,2068,QSO,7200,0.0028136800488568,0.999761650054912,0.021650087391574,0.16108519,1.2406336,1091,52902,559,0.656344721750886
43808,SDSS J00006-0018,0.1625,-0.30111111,96.39636382,-60.52946198,O,N,,,,,,2.122,Q,V,19.63,0.3,-0.67,-25.2,,3,3,QSO,7200,0.00283611706639942,0.999982168677185,-0.00525535609245768,0.16250199000001,-0.301107,9403,58018,439,0.016439072208061074
59856,SDSS J00006+0105,0.17333333,1.09583333,97.50201679,-59.2472672,O,N,,,,2068,,1.545,Q,V,20.35,0.17,-0.67,-23.9,,2068,2068,QSO,7200,0.00302467939917106,0.999812530366425,0.0191247336404502,0.17326981,1.0959692,1091,52902,550,0.5399276516002967
37964,SDSS J00007-0045,0.175,-0.75027778,96.05222637,-60.94612901,O,N,,,,2068,,1.308,Q,V,20.2,0.35,-0.98,-23.6,,2068,2068,QSO,7200,0.00305405957707786,0.999909600050894,-0.0130944433314318,0.1751294,-0.75038602,685,52203,196,0.607295417535023
58568,PB 5677,0.17875,0.9275,97.38543124,-59.40483632,O,N,,,,,,0.949,Q,V,18.58,0.35,-0.72,-24.5,,3,1012,QSO,7200,0.00311936221957705,0.999864112481897,0.0161872218163121,0.178769009999996,0.927644,9403,58018,527,0.5228965659744773
44800,SDSS J00007-0013,0.18208333,-0.22944444,96.49063871,-60.47145713,O,N,,,,2068,,2.194,Q,V,20.63,0.46,-0.26,-24.1,,2068,2068,QSO,7200,0.00317792279070355,0.99998693210673,-0.00400455022520745,0.18212398999998,-0.229504,9403,58018,464,0.2596147351874793
23863,SDSS J00007-0911,0.18333333,-9.19305556,86.82342097,-68.43348426,O,N,,,,,,0.439,Q,V,18.73,0.24,-0.56,-22.6,,3,3,QSO,7200,0.00315866583334241,0.987150582449912,-0.159761542302746,0.18314265,-9.1930381,650,52143,538,0.6805399972033135
41069,SDSS J00007-0030,0.1925,-0.50194444,96.28935249,-60.72562283,O,N,,,,2068,,1.435,Q,V,19.56,0.25,-0.66,-24.5,,2068,2068,QSO,7200,0.00335962356326806,0.999955982569207,-0.00876047108123727,0.19233088,-0.50198455,685,52203,150,0.6256981371951961
60964,SDSS J00007+0114,0.19333333,1.23888889,97.64456896,-59.12263935,O,N,,,,2068,,3.759,Q,V,20.65,1.01,2.68,-25.9,,2068,2068,QSO,7200,0.00337350797923538,0.999760547117559,0.0216210053215343,0.193432869999981,1.2391143,4216,55477,742,0.8870420971950128
23121,SDSS J00008-0954,0.20083333,-9.90111111,85.81258357,-69.03952299,O,N,,,,,,0.205,S1,V,19.32,0.58,-0.35,-19.9,,3,3,AGN,7104,0.00345298926542631,0.985099940109559,-0.171948204007124,0.20064719,-9.9011221,650,52143,494,0.661308010895722
23003,SDSS J00008-1000,0.20625,-10.01194444,85.65547679,-69.1352713,O,N,,,,,,1.137,Q,V,20.88,0.59,-0.35,-22.3,,3,3,QSO,7200,0.0035449153739751,0.984765150814447,-0.173853476572633,0.20610171,-10.012109,650,52143,172,0.7920430412684297
22723,FIRST J00008-1021,0.21083333,-10.36555556,85.11525279,-69.43283716,O,Y,,,20.0,2530,,2.63,Q,V,18.53,0.19,0.0,-27.1,,3,179,QSO,7200,0.00361967364614187,0.98367315583831,-0.179927820099604,0.210838000000024,-10.365533,7167,56604,182,0.08288263824213478
50560,SDSS J00008+0012,0.215,0.20083333,96.89319902,-60.08884158,O,Y,,,15.0,2068,,3.881,Q,V,21.2,1.26,2.16,-25.2,,2068,2068,QSO,7200,0.00375242603332821,0.999986816364156,0.00350519567850049,0.214858320000019,0.20071303,4216,55477,778,0.669106907941504
39523,SDSS J00008-0037,0.22125,-0.62,96.24674448,-60.84533548,O,N,,,,,,1.32,Q,V,19.01,0.32,-0.72,-24.8,,3,3,QSO,7200,0.00386130529247204,0.999933997799659,-0.0108208301820767,0.221220990000006,-0.62023798,9403,58018,388,0.8630692130384248
43938,SDSS J00008-0017,0.22166667,-0.29222222,96.51395002,-60.5447794,O,N,,,,2068,,2.756,Q,V,19.6,0.19,-0.02,-26.2,,2068,2068,QSO,7200,0.00386875326380798,0.999979510053497,-0.00510021777489611,0.221548589999998,-0.29249822,4216,55477,228,1.0807109062585414
89628,SDSS J00008+1506,0.22375,15.11027778,105.22728337,-46.0167571,O,N,,,,,,1.411,Q,V,19.56,0.43,-0.59,-24.3,,3,3,QSO,7200,0.00377014667966033,0.965418524211537,0.260677691993832,0.22383717,15.110335,751,52251,355,0.36635882812697834
58481,SDSS J00009+0055,0.225,0.9175,97.46184869,-59.43179854,O,N,,,,2068,,1.181,Q,V,19.69,0.32,-0.53,-23.9,,2068,2068,QSO,7200,0.0039264772389939,0.999864078685944,0.0160127115130465,0.22517455,0.91756333,685,52203,520,0.6683851437238036
59335,SDSS J00009+0101,0.22916667,1.02861111,97.55277472,-59.33071265,O,Y,,,15.0,2068,,1.462,Q,V,19.55,0.35,-0.64,-24.5,,2068,2068,QSO,7200,0.00399905773293416,0.999830857944353,0.0179516862580779,0.229008959999987,1.028724,4296,55499,322,0.6981455399278537
34423,SDSS J00009-0104,0.23708333,-1.06916667,95.90351209,-61.26295652,O,N,,,,,,2.106,Q,V,20.3,0.5,-0.4,-24.3,,3,3,QSO,7200,0.00413715249127501,0.999817338778289,-0.0186593956912898,0.23714343,-1.0693223,387,51791,98,0.6005793706896032
60049,SDSS J00009+0106,0.24,1.11611111,97.63765693,-59.2539356,O,N,,,,2068,,2.554,Q,V,20.06,0.22,-0.4,-25.4,,2068,2068,QSO,7200,0.00418798323711429,0.999801503124545,0.0194785817324139,0.239923529999999,1.1162782,4216,55477,750,0.6615043834324857
24186,SDSS J00009-0856,0.24041667,-8.93805556,87.31788978,-68.24668316,O,N,,,,,,1.095,Q,V,18.56,0.3,-0.69,-24.9,,3,3,QSO,7200,0.00414509705636748,0.987848193462214,-0.155366549951504,0.24031647,-8.9380808,650,52143,527,0.3677421190516177
37610,PB 5679,0.2425,-0.77944444,96.15546339,-60.99995138,O,N,,,,,,1.89,Q,V,19.24,0.2,-0.88,-25.4,2677,3,1893,QSO,7200,0.00423201916970213,0.999898512900942,-0.013603452217412,0.242608990000008,-0.77960099,9403,58018,381,0.6866901996081028
55363,SDSS J00009+0035,0.245,0.58611111,97.24675695,-59.74542866,O,N,,,,,,1.655,Q,V,20.23,0.5,-0.56,-23.8,,3,3,QSO,7200,0.00427581990699312,0.999938536580821,0.0102293902423276,0.244895020000001,0.586252,9403,58018,479,0.63251128168362
29667,WEE 188,0.25833333,-2.26555556,94.90213509,-62.36211236,O,N,,,,,E,0.06,AG,V,21.0,,,-16.0,,,2488,AGN,7000,0.0045052275911479,0.99920818401326,-0.0395311007344326,0.258265540000025,-2.2654567,4354,55810,737,0.43142365469583704
22709,SDSS J00010-1023,0.25916667,-10.39083333,85.18808671,-69.48022934,O,N,,,,,,0.294,S1,V,18.56,0.43,-0.55,-21.7,,3,50,AGN,7104,0.00444911575364598,0.983590276839949,-0.180361782744913,0.2591277,-10.390799,650,52143,166,0.18524465805506257
22428,SDSS J00010-1046,0.26625,-10.775,84.58855519,-69.80292604,O,N,,,,,,2.081,Q,V,18.58,0.24,-0.58,-26.3,,3,3,QSO,7200,0.00456499213784289,0.982358311102296,-0.186952693093807,0.266057999999987,-10.775086,7167,56604,210,0.7462648459026344
53965,SDSS J00010+0027,0.26916667,0.46472222,97.19788964,-59.866735,O,N,,,,2068,,0.552,AG,V,20.22,0.1,-0.45,-21.7,,2068,2068,AGN,7000,0.00469767282042915,0.999956072075708,0.00811084391383365,0.268871999999988,0.464944,9403,58018,460,1.327668395482501
91526,SDSS J00010+1601,0.27083333,16.01694444,105.64934343,-45.15834705,O,N,,,,,,0.453,AG,V,19.38,0.4,-0.43,-21.9,,3,3,AGN,7000,0.00454341751304929,0.961169399704819,0.275921623705681,0.27049308,16.017031,750,52235,576,1.2178899356880046
56446,SDSS J00011+0041,0.28166667,0.68694444,97.3907557,-59.66646471,O,N,,,,2068,,1.399,Q,V,19.92,0.33,-0.73,-24.0,,2068,2068,QSO,7200,0.00491563765907634,0.999916044809945,0.0119891550178221,0.28139441,0.6869606,685,52203,489,0.981790678385934
38696,SDSSp J00011-0041,0.28833333,-0.68916667,96.31640479,-60.93553077,O,N,,,,,,0.417,S1n,V,19.24,0.31,-0.61,-21.9,,3,2542,AGN,7104,0.00503198068019357,0.999915000333077,-0.0120279374514398,0.288035019999995,-0.68935298,9403,58018,384,1.2660918741925693
61830,PB 5682,0.28916667,1.44416667,97.96787452,-58.96880618,O,N,,,,,,0.724,Q,O,18.8,,,-24.0,,,1012,QSO,7200,0.00504528595507388,0.999669627546009,0.0252027945207454,0.288936400000011,1.4445904,7852,56987,306,1.7359978510962135
22376,SDSS J00011-1052,0.29583333,-10.87972222,84.487179,-69.90584351,O,N,,,,,,0.528,Q,V,17.78,0.19,-0.56,-24.0,,3,3,QSO,7200,0.00507043638399837,0.98201248469281,-0.188747902193187,0.29570067,-10.879859,650,52143,126,0.6800138888572208
22982,SDSS J00011-1001,0.29666667,-10.03194444,85.83446545,-69.20066101,O,N,,,,,,0.049,S1,V,18.15,0.61,0.41,-17.8,,873,873,AGN,7104,0.00509862273680169,0.984697585025025,-0.174197216085884,0.29645887,-10.032093,650,52143,174,0.9103131303075959
43320,SDSS J00011-0020,0.29666667,-0.33638889,96.61866156,-60.61499292,O,Y,,,25.0,2530,,0.518,AG,V,19.49,0.29,-0.31,-22.1,,3,3,AGN,7000,0.00517769779828666,0.999969360580791,-0.0058710599685071,0.29666192000002,-0.33653911,4216,55477,224,0.5410622766168169
47742,SDSS J00012-0000,0.30208333,-0.00805556,96.89027529,-60.31515095,O,N,,,,2068,,1.419,Q,V,20.54,0.34,-0.94,-23.4,,2068,2068,QSO,7200,0.00527232424531903,0.999986091318177,-1.40596044628755E-4,0.30183614,-0.0081393817,685,52203,153,0.9396549795668359
87412,SDSS J00012+1411,0.31666667,14.18972222,104.97603539,-46.9253624,O,N,,,,,,0.404,Q,V,18.78,0.15,-0.53,-22.4,,3,50,QSO,7200,0.00535822009639322,0.969474530659833,0.245133481759011,0.31665461,14.189729,750,52235,58,0.0486562645417221
75068,RX J00013+0728,0.32541667,7.47388889,101.81316739,-53.32961255,,N,,,,,,0.27,Q,V,17.9,,,-22.6,,,2299,QSO,7200,0.00563130961721823,0.991488250631302,0.130074352629855,0.325361299999997,7.4742717,11309,58428,510,1.3922157380467264
34702,SDSS J00013-0102,0.32666667,-1.03916667,96.09917807,-61.27161225,O,N,,,,,,1.969,Q,V,19.88,0.23,-0.56,-24.8,,3,3,QSO,7200,0.00570044036146048,0.999819280987979,-0.0181358855412485,0.32676806,-1.0393339,387,51791,42,0.7040041233598703
55009,SDSS J00013+0033,0.32791667,0.55388889,97.37414521,-59.80707948,O,N,,,,2068,,1.4,Q,V,20.38,0.24,-0.65,-23.7,,2068,2068,QSO,7200,0.0057229268924468,0.999936896287278,0.00966703424782696,0.32792108,0.55394406,1091,52902,525,0.19924545255389078
33144,SDSS J00013-0112,0.33125,-1.20944444,95.96489337,-61.42931573,O,N,,,,2068,,2.214,Q,V,20.0,0.24,-0.45,-24.9,,2068,2068,QSO,7200,0.00578008295396833,0.999760509274117,-0.0211072200207188,0.331031150000001,-1.2095816,4216,55477,204,0.9296566812529508
50255,SDSS J00013+0010,0.33125,0.17722222,97.08969752,-60.15584767,O,N,,,,2068,,1.62,Q,V,20.46,0.22,-0.56,-23.8,,2068,2068,QSO,7200,0.00578134328427503,0.999978504150542,0.0030931063145564,0.33127156,0.17723135,1091,52902,538,0.08428814413222913
91098,SDSS J00013+1548,0.33208333,15.80777778,105.64809766,-45.3756475,O,N,,,,,,1.924,Q,V,19.55,0.31,-0.57,-25.0,,3,3,QSO,7200,0.00557671947221952,0.962164861968447,0.272410863574065,0.331834000000015,15.808002,6172,56269,318,1.1821319066805152
22181,SDSS J00013-1111,0.33458333,-11.18444444,84.07341213,-70.17852864,O,N,,,,,,1.413,Q,V,19.58,0.32,-0.88,-24.4,,3,3,QSO,7200,0.0057286419965125,0.980991126512955,-0.193968018919924,0.33429035,-11.184509,650,52143,128,1.0604780543598102
73387,HS 2358+0615,0.34916667,6.54194444,101.33588943,-54.21816749,O,Y,,,46.0,483,,1.03,Q,O,17.4,,,-26.3,,,930,QSO,7200,0.00605439009230012,0.993470268817508,0.113930546107169,0.348718959999985,6.5419313,8740,57367,752,1.6019599896891525
22692,SDSS J00013-1024,0.35,-10.41611111,85.36089029,-69.55068211,O,N,,,,,,1.058,Q,V,18.41,0.3,-0.68,-25.0,,3,3,QSO,7200,0.00600794852687323,0.983502321113234,-0.180795710456248,0.34985409,-10.416132,650,52143,150,0.5220647908182325
23441,SDSS J00014-0933,0.35125,-9.56361111,86.66659856,-68.83534828,O,N,,,,,,1.634,Q,V,19.42,0.22,-0.58,-24.9,,3,3,QSO,7200,0.00604522836547217,0.986083223929276,-0.166142501182735,0.35094829,-9.5637938,650,52143,501,1.2568682797036876
47891,SDSS J00014+0000,0.355,0.00277778,96.99721642,-60.32581181,O,N,,,,2068,,1.974,Q,V,19.71,0.25,-0.7,-25.0,,2068,2068,QSO,7200,0.00619587919442927,0.999980804181041,4.84814068770559E-5,0.35471989,0.0026489139,685,52203,134,1.109992055893007
41542,SDSS J00014-0027,0.36583333,-0.46555556,96.64444791,-60.76096707,O,N,,,,2068,,1.337,Q,V,20.09,0.33,-0.74,-23.8,,2068,2068,QSO,7200,0.00638474196108746,0.999946605144779,-0.00812538796134436,0.36578681,-0.46557496,685,52203,124,0.18144598259081457
44582,SDSS J00015-0014,0.37625,-0.24611111,96.83992752,-60.56325203,O,N,,,,,,0.089,S2,V,18.51,0.61,0.32,-18.8,,3,951,AGN,7106,0.00656669353305151,0.999969213408959,-0.00429543598611114,0.37610018,-0.2461477,387,51791,150,0.5551994451925799
88856,SDSS J00015+1446,0.38083333,14.76944444,105.3001548,-46.38643089,O,N,,,,,,0.53,Q,V,19.08,0.13,-0.57,-22.7,,3,3,QSO,7200,0.00642713459855779,0.966938119088465,0.254930119433763,0.380935009999973,14.769627,6172,56269,288,0.7464689575352508
100207,TEX 2358+209,0.385,21.22666667,107.65623949,-40.16037398,R,Y,113.0,881,214.0,483,,0.439,Q,O,19.1,,,-22.6,,,1640,QSO,7200,0.00626358744893345,0.932134348282275,0.362058454154365,0.384870550000016,21.226725,7595,56957,190,0.48249445649631023
89238,SDSS J00015+1456,0.38666667,14.93555556,105.37492145,-46.22845242,O,Y,156.0,883,296.0,483,,0.399,S1,V,19.19,0.2,-0.7,-22.0,,3,50,AGN,7104,0.00652056428546988,0.966194324077896,0.257732439481447,0.38680534,14.935586,751,52251,303,0.49463829298805356
71487,RX J00015+0529,0.38916667,5.48944444,100.79340139,-55.22374594,O,N,,,,,,0.251,Q,O,16.41,,,-24.0,,366,2299,QSO,7200,0.00676103743955032,0.995390877686791,0.0956623697733901,0.388938499999995,5.4892025,8740,57367,232,1.1946365710558604
38559,SDSS J00015-0042,0.39791667,-0.70166667,96.51333586,-60.99054421,O,N,,,,2068,,3.578,Q,V,19.92,0.74,1.61,-26.6,,2068,2068,QSO,7200,0.00694437944027043,0.999900899556649,-0.0122460875382056,0.397976079999978,-0.7018924,4216,55477,217,0.8402977731744213
90332,SDSS J00016+1526,0.41416667,15.44,105.61228295,-45.75098829,O,Y,,,15.0,483,,1.79,Q,V,18.7,0.33,-0.72,-25.7,,3,3,QSO,7200,0.00696763058099713,0.963884593041547,0.266229118282011,0.41429116,15.440031,750,52235,541,0.44617216324686837
22522,SDSS J00016-1038,0.41541667,-10.64,85.15867081,-69.77277,O,N,,,,,,1.821,Q,V,19.86,0.19,-0.75,-24.7,,3,3,QSO,7200,0.00712566802926148,0.982780855310849,-0.184637524056227,0.41518867000002,-10.640004,7167,56604,169,0.8068162389536718
39519,SDSS J00016-0037,0.41625,-0.62027778,96.61429432,-60.92303107,O,N,,,,2068,,1.833,Q,V,19.42,0.11,-0.77,-25.2,,2068,2068,QSO,7200,0.00726444338855569,0.999915012666826,-0.0108256780737,0.415977020000014,-0.62042402,9403,58018,347,1.1148118480810694
74509,Q 2359+0653,0.41916667,7.165,101.79313017,-53.65197355,O,N,,,,,,3.234,Q,V,18.4,,,-27.4,982,1438,2341,QSO,7200,0.00725864494394087,0.992164526262837,0.124727161834213,0.419036779999999,7.1650061,11309,58428,533,0.46447193302378964
53120,SDSS J00016+0023,0.42291667,0.39888889,97.43052094,-59.98666194,O,N,,,,,,0.935,Q,V,19.27,0.32,-0.61,-23.8,,3,3,QSO,7200,0.00738104244970652,0.999948524976634,0.00696186824138044,0.422643989999983,0.398987,9403,58018,452,1.0432322339603204
22448,SDSS J00017-1044,0.43041667,-10.74694444,85.02193208,-69.86987598,O,N,,,,,,1.34,Q,V,19.56,0.33,-0.75,-24.3,,3,3,QSO,7200,0.00738035743327307,0.98243262213059,-0.186471642073988,0.43046869,-10.746905,650,52143,138,0.23240222071695238
90109,SDSS J00017+1520,0.43083333,15.33916667,105.59467775,-45.85235367,O,N,,,,,,2.638,Q,V,19.19,0.28,-0.28,-26.3,,3,3,QSO,7200,0.00725152466324226,0.964349548924679,0.264532347509385,0.430883730000005,15.33929,6172,56269,304,0.47722333529941935
30426,UM 195,0.4425,-1.99277778,95.50515063,-62.19011628,O,N,,,,,,0.867,Q,O,18.9,,,-24.5,1402,,2425,QSO,7200,0.00771833443229595,0.999365413401203,-0.0347735216944515,0.442417009999986,-1.992644,9345,57713,619,0.5666553341515973
56232,BG KPN  9,0.445,0.66638889,97.67445707,-59.74781401,O,N,,,,,,2.897,Q,R,19.0,,,-26.2,799,,2341,QSO,7200,0.00776611178666966,0.999902205660425,0.0116304180120205,0.444750999999997,0.66630599,4216,55477,844,0.9447172677312461
51064,BG KPN 10,0.44583333,0.24138889,97.35181905,-60.14089841,O,N,,,,,,2.12,Q,V,20.4,0.13,-0.64,-24.6,799,1895,1893,QSO,7200,0.0077811119441473,0.99996085161995,0.00421301844495591,0.445650000000001,0.241371,4216,55477,860,0.6631171122182155
58815,SDSS J00018+0057,0.45583333,0.95861111,97.91272707,-59.48138148,O,N,,,,2068,,1.205,Q,V,20.29,0.33,-0.67,-23.3,,2068,2068,QSO,7200,0.00795459505294034,0.999828398700368,0.0167301395631455,0.455565,0.958789,1489,52991,575,1.1588739660921408
22968,SDSS J00018-1002,0.45625,-10.0475,86.18308196,-69.29904607,O,N,,,,,,0.358,S1,V,19.17,0.32,-0.77,-21.7,,3,3,AGN,7104,0.00784085594451594,0.984632236025427,-0.174464554444807,0.45635434,-10.047666,650,52143,152,0.7027976205053875
